Timestamp,Temperature,Vibration,Motor_Current,Machine_Health,Machine_Status,Remaining_Useful_Life_Days
2036-12-19 19:46:02,76.23,4.79,16.27,0.0,Failure,30
2036-12-20 19:46:02,79.47,3.95,15.67,0.0,Failure,29
2036-12-21 19:46:02,76.97,4.54,15.34,0.0,Failure,28
2036-12-22 19:46:02,76.31,4.42,14.37,0.0,Failure,27
2036-12-23 19:46:02,77.09,4.73,14.53,0.0,Failure,26
2036-12-24 19:46:02,76.22,3.84,14.67,0.0,Failure,25
2036-12-25 19:46:02,72.61,4.47,14.25,0.0,Failure,24
2036-12-26 19:46:02,75.79,4.4,15.2,0.0,Failure,23
2036-12-27 19:46:02,78.86,4.19,14.99,0.0,Failure,22
2036-12-28 19:46:02,77.21,4.87,15.86,0.0,Failure,21
2036-12-29 19:46:02,78.52,4.08,14.76,0.0,Failure,20
2036-12-30 19:46:02,77.11,3.55,14.35,0.0,Failure,19
2036-12-31 19:46:02,78.93,5.2,16.0,0.0,Failure,18
2036-02-11 19:46:02,61.36,0.18,7.98,100.0,Healthy,329
2036-02-12 19:46:02,61.46,0.18,7.9,100.0,Healthy,328
2036-02-13 19:46:02,61.56,0.2,8.03,99.9,Healthy,327
2036-02-14 19:46:02,62.01,0.22,8.09,100.0,Healthy,326
2036-02-15 19:46:02,61.54,0.17,8.0,100.0,Healthy,325
2036-02-16 19:46:02,61.12,0.18,7.98,100.0,Healthy,324
2036-02-17 19:46:02,60.93,0.19,8.06,99.9,Healthy,323
2036-02-18 19:46:02,61.88,0.14,7.95,100.0,Healthy,322
2036-02-19 19:46:02,61.36,0.16,7.95,99.9,Healthy,321
2036-02-20 19:46:02,60.85,0.16,7.97,100.0,Healthy,320
2036-02-21 19:46:02,61.23,0.17,8.1,100.0,Healthy,319
2036-02-22 19:46:02,61.27,0.22,8.05,99.9,Healthy,318
2036-02-23 19:46:02,60.85,0.16,7.93,99.9,Healthy,317
2036-02-24 19:46:02,60.91,0.16,8.07,100.0,Healthy,316
2036-02-25 19:46:02,61.05,0.2,7.94,99.9,Healthy,315
2036-02-26 19:46:02,61.14,0.17,8.08,99.9,Healthy,314
2036-02-27 19:46:02,60.89,0.2,7.96,99.9,Healthy,313
2036-02-28 19:46:02,61.73,0.18,7.91,99.9,Healthy,312
2036-02-29 19:46:02,61.25,0.16,8.0,100.0,Healthy,311
2036-03-01 19:46:02,61.79,0.16,7.98,99.8,Healthy,310
2036-03-02 19:46:02,61.52,0.19,7.87,99.9,Healthy,309
2036-03-03 19:46:02,61.8,0.17,8.02,100.0,Healthy,308
2036-03-04 19:46:02,61.58,0.18,7.97,99.9,Healthy,307
2036-03-05 19:46:02,61.62,0.16,7.87,99.8,Healthy,306
2036-03-06 19:46:02,60.77,0.19,8.01,99.8,Healthy,305
2036-03-07 19:46:02,60.85,0.17,8.02,99.8,Healthy,304
2036-03-08 19:46:02,60.87,0.17,7.95,99.8,Healthy,303
2036-03-09 19:46:02,61.11,0.19,8.02,99.8,Healthy,302
2036-03-10 19:46:02,60.49,0.16,8.03,99.7,Healthy,301
2036-03-11 19:46:02,61.34,0.19,7.93,99.8,Healthy,300
2036-03-12 19:46:02,61.08,0.2,7.99,99.8,Healthy,299
2036-03-13 19:46:02,60.83,0.2,7.98,99.8,Healthy,298
2036-03-14 19:46:02,61.65,0.18,7.95,99.7,Healthy,297
2036-03-15 19:46:02,61.52,0.18,8.0,99.9,Healthy,296
2036-03-16 19:46:02,,,,99.8,Healthy,295
2036-03-17 19:46:02,61.52,0.16,7.9,99.8,Healthy,294
2036-03-18 19:46:02,61.45,0.16,8.06,99.7,Healthy,293
2036-03-19 19:46:02,61.13,0.16,7.99,99.8,Healthy,292
2036-03-20 19:46:02,61.33,0.18,7.96,99.7,Healthy,291
2036-03-21 19:46:02,61.64,0.16,7.97,99.7,Healthy,290
2036-03-22 19:46:02,61.79,0.18,7.98,99.8,Healthy,289
2036-03-23 19:46:02,61.63,0.19,7.99,99.7,Healthy,288
2036-03-24 19:46:02,61.71,0.17,7.94,99.6,Healthy,287
2036-03-25 19:46:02,61.16,0.17,8.02,99.9,Healthy,286
2036-03-26 19:46:02,61.32,0.19,7.99,99.9,Healthy,285
2036-03-27 19:46:02,61.16,0.21,8.0,99.6,Healthy,284
2036-03-28 19:46:02,61.51,0.19,8.06,99.7,Healthy,283
2036-03-29 19:46:02,61.8,0.2,7.95,99.6,Healthy,282
2036-03-30 19:46:02,61.39,0.2,8.05,99.8,Healthy,281
2036-03-31 19:46:02,61.57,0.19,7.94,99.7,Healthy,280
2036-04-01 19:46:02,62.05,0.17,8.02,99.9,Healthy,279
2036-04-02 19:46:02,61.66,0.16,7.98,99.6,Healthy,278
2036-04-03 19:46:02,61.83,0.17,8.05,99.5,Healthy,277
2036-04-04 19:46:02,62.24,0.22,7.96,99.5,Healthy,276
2036-04-05 19:46:02,61.54,0.18,8.0,99.8,Healthy,275
2036-04-06 19:46:02,61.82,0.19,8.05,99.7,Healthy,274
2036-04-07 19:46:02,62.2,0.19,8.02,99.6,Healthy,273
2036-04-08 19:46:02,61.39,0.17,7.97,99.6,Healthy,272
2036-04-09 19:46:02,61.95,0.2,8.06,99.8,Healthy,271
2036-04-10 19:46:02,61.46,0.2,8.02,99.6,Healthy,270
2036-04-11 19:46:02,61.82,0.18,7.97,99.7,Healthy,269
2036-04-12 19:46:02,60.7,0.13,8.04,99.7,Healthy,268
2036-04-13 19:46:02,61.23,0.17,8.01,99.8,Healthy,267
2036-04-14 19:46:02,61.43,0.17,8.05,99.7,Healthy,266
2036-04-15 19:46:02,60.88,0.15,7.98,99.7,Healthy,265
2036-04-16 19:46:02,60.63,0.17,7.96,99.8,Healthy,264
2036-04-17 19:46:02,60.86,0.16,7.96,99.5,Healthy,263
2036-04-18 19:46:02,60.89,0.19,7.98,99.7,Healthy,262
2036-04-19 19:46:02,61.25,0.19,8.08,99.9,Healthy,261
2036-04-20 19:46:02,61.49,0.19,8.02,99.5,Healthy,260
2036-04-21 19:46:02,61.49,0.19,8.03,99.7,Healthy,259
2036-04-22 19:46:02,60.95,0.17,8.01,99.6,Healthy,258
2036-04-23 19:46:02,61.42,0.16,8.05,99.9,Healthy,257
2036-04-24 19:46:02,61.51,0.19,8.03,99.7,Healthy,256
2036-04-25 19:46:02,61.41,0.17,7.95,99.8,Healthy,255
2036-04-26 19:46:02,61.83,0.17,8.15,99.6,Healthy,254
2036-04-27 19:46:02,60.94,0.16,7.92,99.7,Healthy,253
2036-04-28 19:46:02,61.07,0.16,7.94,99.7,Healthy,252
2036-04-29 19:46:02,61.1,0.17,7.91,99.7,Healthy,251
2036-04-30 19:46:02,60.92,0.22,7.87,99.6,Healthy,250
2036-05-01 19:46:02,61.06,0.19,8.02,99.3,Healthy,249
2036-05-02 19:46:02,60.71,0.18,8.02,99.7,Healthy,248
2036-05-03 19:46:02,61.08,0.19,7.99,99.6,Healthy,247
2036-05-04 19:46:02,61.47,0.2,8.0,99.5,Healthy,246
2036-05-05 19:46:02,61.22,0.18,7.94,99.7,Healthy,245
2036-05-06 19:46:02,61.42,0.18,7.97,99.4,Healthy,244
2036-05-07 19:46:02,61.64,0.19,7.95,99.3,Healthy,243
2036-05-08 19:46:02,61.57,0.2,7.99,99.2,Healthy,242
2036-05-09 19:46:02,61.52,0.18,7.97,99.7,Healthy,241
2036-05-10 19:46:02,62.28,0.2,7.92,99.4,Healthy,240
2036-05-11 19:46:02,61.5,0.17,7.96,99.7,Healthy,239
2036-05-12 19:46:02,61.38,0.2,8.0,99.5,Healthy,238
2036-05-13 19:46:02,61.65,0.18,8.0,99.5,Healthy,237
2036-05-14 19:46:02,61.64,0.21,8.03,99.6,Healthy,236
2036-05-15 19:46:02,61.4,0.22,8.01,99.6,Healthy,235
2036-05-16 19:46:02,61.13,0.23,7.99,99.2,Healthy,234
2036-05-17 19:46:02,60.98,0.2,7.95,99.3,Healthy,233
2036-05-18 19:46:02,61.4,0.17,8.0,99.4,Healthy,232
2036-05-19 19:46:02,61.07,0.19,8.04,99.5,Healthy,231
2036-05-20 19:46:02,61.36,0.19,7.95,99.4,Healthy,230
2036-05-21 19:46:02,61.61,0.19,8.01,99.5,Healthy,229
2036-05-22 19:46:02,61.62,0.18,7.98,99.3,Healthy,228
2036-05-23 19:46:02,61.55,0.16,7.99,99.3,Healthy,227
2036-05-24 19:46:02,61.92,0.16,8.0,99.3,Healthy,226
2036-05-25 19:46:02,61.25,0.18,8.02,99.4,Healthy,225
2036-05-26 19:46:02,61.29,0.2,7.94,99.2,Healthy,224
2036-05-27 19:46:02,61.57,0.19,7.96,99.3,Healthy,223
2036-05-28 19:46:02,61.45,0.18,8.08,99.6,Healthy,222
2036-05-29 19:46:02,61.18,0.17,7.95,99.1,Healthy,221
2036-05-30 19:46:02,61.32,0.18,7.98,99.3,Healthy,220
2036-05-31 19:46:02,60.43,0.19,8.04,99.3,Healthy,219
2036-06-01 19:46:02,60.96,0.19,7.92,99.2,Healthy,218
2036-06-02 19:46:02,61.37,0.15,7.98,99.3,Healthy,217
2036-06-03 19:46:02,60.98,0.16,8.09,99.1,Healthy,216
2036-06-04 19:46:02,60.68,0.15,7.94,99.6,Healthy,215
2036-06-05 19:46:02,60.99,0.16,8.04,99.5,Healthy,214
2036-06-06 19:46:02,61.8,0.16,7.94,99.4,Healthy,213
2036-06-07 19:46:02,61.78,0.19,7.92,99.3,Healthy,212
2036-06-08 19:46:02,61.4,0.21,8.04,99.4,Healthy,211
2036-06-09 19:46:02,61.33,0.18,7.98,99.2,Healthy,210
2036-06-10 19:46:02,61.77,0.17,7.9,99.5,Healthy,209
2036-06-11 19:46:02,61.35,0.22,7.99,99.5,Healthy,208
2036-06-12 19:46:02,61.52,0.2,8.03,99.1,Healthy,207
2036-06-13 19:46:02,61.69,0.22,8.06,99.3,Healthy,206
2036-06-14 19:46:02,60.88,0.21,7.99,98.9,Healthy,205
2036-06-15 19:46:02,61.26,0.17,8.0,99.1,Healthy,204
2036-06-16 19:46:02,60.87,0.17,7.97,99.5,Healthy,203
2036-06-17 19:46:02,60.78,0.16,7.96,99.5,Healthy,202
2036-06-18 19:46:02,61.01,0.18,7.94,99.3,Healthy,201
2036-06-19 19:46:02,61.76,0.15,7.9,99.5,Healthy,200
2036-06-20 19:46:02,,,,99.7,Healthy,199
2036-06-21 19:46:02,60.9,0.17,8.05,99.6,Healthy,198
2036-06-22 19:46:02,61.57,0.16,7.92,99.2,Healthy,197
2036-06-23 19:46:02,61.29,0.19,8.06,99.5,Healthy,196
2036-06-24 19:46:02,61.7,0.19,8.03,99.4,Healthy,195
2036-06-25 19:46:02,61.28,0.19,7.96,98.9,Healthy,194
2036-06-26 19:46:02,61.79,0.19,7.98,99.4,Healthy,193
2036-06-27 19:46:02,61.72,0.19,8.01,99.4,Healthy,192
2036-06-28 19:46:02,61.81,0.18,7.88,99.1,Healthy,191
2036-06-29 19:46:02,61.84,0.17,7.95,99.5,Healthy,190
2036-06-30 19:46:02,61.21,0.2,8.0,98.1,Healthy,189
2036-07-01 19:46:02,61.16,0.26,7.96,98.1,Healthy,188
2036-07-02 19:46:02,61.82,0.26,8.15,97.6,Healthy,187
2036-07-03 19:46:02,61.04,0.29,7.9,97.1,Healthy,186
2036-07-04 19:46:02,61.44,0.32,8.02,96.6,Healthy,185
2036-07-05 19:46:02,62.13,0.31,7.97,96.1,Healthy,184
2036-07-06 19:46:02,62.15,0.34,8.1,95.6,Healthy,183
2036-07-07 19:46:02,61.99,0.35,8.04,95.1,Healthy,182
2036-07-08 19:46:02,62.37,0.35,7.89,94.6,Healthy,181
2036-07-09 19:46:02,61.88,0.37,8.12,94.1,Healthy,180
2036-07-10 19:46:02,62.07,0.39,8.12,93.6,Healthy,179
2036-07-11 19:46:02,62.24,0.36,8.02,93.1,Healthy,178
2036-07-12 19:46:02,62.11,0.33,8.0,92.6,Healthy,177
2036-07-13 19:46:02,61.71,0.37,8.16,92.1,Healthy,176
2036-07-14 19:46:02,62.48,0.35,8.07,91.6,Healthy,175
2036-07-15 19:46:02,61.25,0.35,8.07,91.1,Healthy,174
2036-07-16 19:46:02,61.79,0.28,8.08,90.6,Healthy,173
2036-07-17 19:46:02,61.34,0.32,8.24,90.2,Healthy,172
2036-07-18 19:46:02,61.35,0.27,8.11,89.7,Healthy,171
2036-07-19 19:46:02,61.99,0.24,8.17,89.2,Healthy,170
2036-07-20 19:46:02,61.34,0.2,8.13,88.7,Healthy,169
2036-07-21 19:46:02,63.09,0.21,8.09,88.2,Healthy,168
2036-07-22 19:46:02,61.68,0.18,8.18,87.7,Healthy,167
2036-07-23 19:46:02,61.65,0.15,8.31,87.2,Healthy,166
2036-07-24 19:46:02,61.91,0.19,8.3,86.7,Healthy,165
2036-07-25 19:46:02,61.45,0.17,8.07,86.2,Healthy,164
2036-07-26 19:46:02,61.71,0.17,8.2,85.7,Healthy,163
2036-07-27 19:46:02,61.7,0.21,8.18,85.2,Healthy,162
2036-07-28 19:46:02,62.4,0.12,8.2,84.7,Healthy,161
2036-07-29 19:46:02,62.01,0.2,8.27,84.2,Healthy,160
2036-07-30 19:46:02,62.01,0.25,8.44,83.7,Healthy,159
2036-07-31 19:46:02,61.5,0.22,8.2,83.2,Healthy,158
2036-08-01 19:46:02,61.73,0.24,8.36,82.7,Healthy,157
2036-08-02 19:46:02,61.62,0.23,8.5,82.2,Healthy,156
2036-08-03 19:46:02,62.03,0.37,8.43,81.7,Healthy,155
2036-08-04 19:46:02,61.49,0.31,8.54,81.2,Healthy,154
2036-08-05 19:46:02,62.34,0.34,8.36,80.7,Healthy,153
2036-08-06 19:46:02,62.53,0.42,8.36,80.2,Healthy,152
2036-08-07 19:46:02,62.71,0.48,8.43,79.7,Slight Wear,151
2036-08-08 19:46:02,61.63,0.42,8.51,79.3,Slight Wear,150
2036-08-09 19:46:02,60.85,0.57,8.57,78.8,Slight Wear,149
2036-08-10 19:46:02,62.23,0.61,8.57,78.3,Slight Wear,148
2036-08-11 19:46:02,61.84,0.58,8.77,77.8,Slight Wear,147
2036-08-12 19:46:02,62.59,0.71,8.54,77.3,Slight Wear,146
2036-08-13 19:46:02,63.69,0.63,8.7,76.8,Slight Wear,145
2036-08-14 19:46:02,63.62,0.7,8.51,76.3,Slight Wear,144
2036-08-15 19:46:02,63.38,0.73,8.71,75.8,Slight Wear,143
2036-08-16 19:46:02,63.18,0.74,8.8,75.3,Slight Wear,142
2036-08-17 19:46:02,63.24,0.58,8.68,74.8,Slight Wear,141
2036-08-18 19:46:02,62.48,0.66,8.64,74.3,Slight Wear,140
2036-08-19 19:46:02,63.01,0.69,8.67,73.8,Slight Wear,139
2036-08-20 19:46:02,63.01,0.58,8.95,73.3,Slight Wear,138
2036-08-21 19:46:02,63.68,0.71,8.73,72.8,Slight Wear,137
2036-08-22 19:46:02,64.15,0.8,8.86,72.3,Slight Wear,136
2036-08-23 19:46:02,62.94,0.69,8.86,71.8,Slight Wear,135
2036-08-24 19:46:02,63.82,0.73,8.88,71.3,Slight Wear,134
2036-08-25 19:46:02,63.73,0.65,8.82,70.8,Slight Wear,133
2036-08-26 19:46:02,63.76,0.62,8.94,70.3,Slight Wear,132
2036-08-27 19:46:02,64.39,0.57,9.02,69.8,Slight Wear,131
2036-08-28 19:46:02,63.69,0.7,8.67,69.3,Slight Wear,130
2036-08-29 19:46:02,64.31,0.64,8.98,68.9,Slight Wear,129
2036-08-30 19:46:02,63.28,0.63,9.25,68.4,Slight Wear,128
2036-08-31 19:46:02,64.58,0.64,8.99,67.9,Slight Wear,127
2036-09-01 19:46:02,63.18,0.52,9.21,67.4,Slight Wear,126
2036-09-02 19:46:02,64.34,0.72,9.06,66.9,Slight Wear,125
2036-09-03 19:46:02,64.05,0.81,9.24,66.4,Slight Wear,124
2036-09-04 19:46:02,65.56,0.61,9.01,65.9,Slight Wear,123
2036-09-05 19:46:02,64.31,0.92,9.25,65.4,Slight Wear,122
2036-09-06 19:46:02,64.92,0.76,9.11,64.9,Slight Wear,121
2036-09-07 19:46:02,,,,64.4,Slight Wear,120
2036-09-08 19:46:02,64.57,0.81,9.24,63.9,Slight Wear,119
2036-09-09 19:46:02,64.51,0.92,9.08,63.4,Slight Wear,118
2036-09-10 19:46:02,64.46,0.8,9.01,62.9,Slight Wear,117
2036-09-11 19:46:02,62.46,0.79,9.23,62.4,Slight Wear,116
2036-09-12 19:46:02,65.45,1.03,9.27,61.9,Slight Wear,115
2036-09-13 19:46:02,63.91,0.99,9.42,61.4,Slight Wear,114
2036-09-14 19:46:02,64.52,1.16,9.47,60.9,Slight Wear,113
2036-09-15 19:46:02,63.24,0.98,9.52,60.4,Slight Wear,112
2036-09-16 19:46:02,64.11,1.15,9.56,59.9,Moderate Wear,111
2036-09-17 19:46:02,66.3,1.36,10.39,59.4,Moderate Wear,110
2036-09-18 19:46:02,64.23,1.13,9.65,58.9,Moderate Wear,109
2036-09-19 19:46:02,66.57,1.61,11.48,58.4,Moderate Wear,108
2036-09-20 19:46:02,63.89,1.18,9.82,58.0,Moderate Wear,107
2036-09-21 19:46:02,67.65,1.46,9.72,57.5,Moderate Wear,106
2036-09-22 19:46:02,68.0,1.81,11.25,57.0,Moderate Wear,105
2036-09-23 19:46:02,64.23,1.26,10.08,56.5,Moderate Wear,104
2036-09-24 19:46:02,64.48,1.21,9.75,56.0,Moderate Wear,103
2036-09-25 19:46:02,64.76,1.56,9.63,55.5,Moderate Wear,102
2036-09-26 19:46:02,65.59,1.85,10.95,55.0,Moderate Wear,101
2036-09-27 19:46:02,65.48,2.07,11.0,54.5,Moderate Wear,100
2036-09-28 19:46:02,66.0,1.28,9.62,54.0,Moderate Wear,99
2036-09-29 19:46:02,64.9,1.53,9.89,53.5,Moderate Wear,98
2036-09-30 19:46:02,65.37,1.15,10.01,53.0,Moderate Wear,97
2036-10-01 19:46:02,65.79,1.29,10.08,52.5,Moderate Wear,96
2036-10-02 19:46:02,65.47,1.12,9.87,52.0,Moderate Wear,95
2036-10-03 19:46:02,67.53,1.27,10.12,51.5,Moderate Wear,94
2036-10-04 19:46:02,67.49,1.34,9.72,51.0,Moderate Wear,93
2036-10-05 19:46:02,66.42,1.32,10.55,50.5,Moderate Wear,92
2036-10-06 19:46:02,65.81,1.39,10.54,50.0,Moderate Wear,91
2036-10-07 19:46:02,67.67,1.32,10.42,49.5,Moderate Wear,90
2036-10-08 19:46:02,70.14,1.46,10.93,49.0,Moderate Wear,89
2036-10-09 19:46:02,66.9,1.13,10.08,48.5,Moderate Wear,88
2036-10-10 19:46:02,65.43,1.18,10.54,48.0,Moderate Wear,87
2036-10-11 19:46:02,69.49,1.64,11.71,47.6,Moderate Wear,86
2036-10-12 19:46:02,67.68,1.89,11.8,47.1,Moderate Wear,85
2036-10-13 19:46:02,66.84,1.54,10.84,46.6,Moderate Wear,84
2036-10-14 19:46:02,69.73,1.3,10.68,46.1,Moderate Wear,83
2036-10-15 19:46:02,68.4,1.8,12.19,45.6,Moderate Wear,82
2036-10-16 19:46:02,69.85,1.89,11.72,45.1,Moderate Wear,81
2036-10-17 19:46:02,66.97,1.37,10.58,44.6,Moderate Wear,80
2036-10-18 19:46:02,,,,44.1,Moderate Wear,79
2036-10-19 19:46:02,68.77,1.78,11.44,43.6,Moderate Wear,78
2036-10-20 19:46:02,68.57,1.81,10.94,43.1,Moderate Wear,77
2036-10-21 19:46:02,68.06,1.91,10.86,42.6,Moderate Wear,76
2036-10-22 19:46:02,70.41,1.98,11.29,42.1,Moderate Wear,75
2036-10-23 19:46:02,68.69,1.59,10.78,41.6,Moderate Wear,74
2036-10-24 19:46:02,65.71,1.81,11.55,41.1,Moderate Wear,73
2036-10-25 19:46:02,67.31,1.8,10.97,40.6,Moderate Wear,72
2036-10-26 19:46:02,69.16,2.04,11.03,40.1,Moderate Wear,71
2036-10-27 19:46:02,67.76,1.75,11.28,39.6,Critical,70
2036-10-28 19:46:02,67.86,1.94,11.58,39.1,Critical,69
2036-10-29 19:46:02,68.98,2.09,11.45,38.6,Critical,68
2036-10-30 19:46:02,,,,38.1,Critical,67
2036-10-31 19:46:02,,,,37.6,Critical,66
2036-11-01 19:46:02,66.48,2.45,11.71,37.1,Critical,65
2036-11-02 19:46:02,66.48,2.22,11.18,36.7,Critical,64
2036-11-03 19:46:02,67.84,2.29,11.47,36.2,Critical,63
2036-11-04 19:46:02,67.64,2.12,11.56,35.7,Critical,62
2036-11-05 19:46:02,69.15,2.42,11.33,35.2,Critical,61
2036-11-06 19:46:02,67.84,2.2,11.41,34.7,Critical,60
2036-11-07 19:46:02,71.79,2.66,12.6,34.2,Critical,59
2036-11-08 19:46:02,67.66,2.47,10.89,33.7,Critical,58
2036-11-09 19:46:02,68.5,1.81,11.59,33.2,Critical,57
2036-11-10 19:46:02,70.69,2.3,11.23,32.7,Critical,56
2036-11-11 19:46:02,69.21,2.26,11.32,32.2,Critical,55
2036-11-12 19:46:02,72.3,2.58,12.31,31.7,Critical,54
2036-11-13 19:46:02,72.5,2.68,12.02,31.2,Critical,53
2036-11-14 19:46:02,,,,30.7,Critical,52
2036-11-15 19:46:02,70.41,2.06,11.82,30.2,Critical,51
2036-11-16 19:46:02,72.02,2.45,11.96,29.7,Critical,50
2036-11-17 19:46:02,66.77,1.95,12.17,29.2,Critical,49
2036-11-18 19:46:02,72.62,2.56,11.82,28.7,Critical,48
2036-11-19 19:46:02,70.59,2.86,13.85,28.2,Critical,47
2036-11-20 19:46:02,69.09,2.24,12.14,27.7,Critical,46
2036-11-21 19:46:02,72.2,2.39,12.64,27.2,Critical,45
2036-11-22 19:46:02,70.44,3.27,13.62,26.7,Critical,44
2036-11-23 19:46:02,74.41,2.87,13.27,26.3,Critical,43
2036-11-24 19:46:02,72.86,2.89,12.47,25.8,Critical,42
2036-11-25 19:46:02,68.5,2.31,13.32,25.3,Critical,41
2036-11-26 19:46:02,72.76,2.7,12.45,24.8,Critical,40
2036-11-27 19:46:02,71.96,2.54,12.55,24.3,Critical,39
2036-11-28 19:46:02,71.42,2.56,12.51,23.8,Critical,38
2036-11-29 19:46:02,72.74,3.06,14.36,23.3,Critical,37
2036-11-30 19:46:02,,,,22.8,Critical,36
2036-12-01 19:46:02,73.51,2.63,12.55,22.3,Critical,35
2036-12-02 19:46:02,70.39,3.25,12.67,21.8,Critical,34
2036-12-03 19:46:02,,,,21.3,Critical,33
2036-12-04 19:46:02,69.62,3.74,12.61,20.8,Critical,32
2036-12-05 19:46:02,74.97,4.21,14.05,10.3,Failure,31
2036-12-06 19:46:02,69.93,3.39,13.42,10.3,Failure,30
2036-12-07 19:46:02,73.48,3.18,14.67,10.3,Failure,29
2036-12-08 19:46:02,69.86,3.18,13.43,10.3,Failure,28
2036-12-09 19:46:02,69.95,2.66,12.98,10.3,Failure,27
2036-12-10 19:46:02,74.66,2.92,15.42,10.3,Failure,26
2036-12-11 19:46:02,73.18,3.88,14.78,10.3,Failure,25
2036-12-12 19:46:02,72.03,3.63,15.13,10.3,Failure,24
2036-12-13 19:46:02,74.71,3.24,14.54,10.3,Failure,23
2036-12-14 19:46:02,73.52,2.89,14.15,10.3,Failure,22
2036-12-15 19:46:02,72.81,3.83,14.04,10.3,Failure,21
2036-12-16 19:46:02,72.6,3.04,13.67,10.3,Failure,20
2036-12-17 19:46:02,73.68,2.94,13.76,10.3,Failure,19
2036-12-18 19:46:02,77.29,3.44,13.91,10.3,Failure,18
2036-12-19 19:46:02,71.24,3.95,13.77,10.3,Failure,17
2036-12-20 19:46:02,71.56,3.57,13.81,10.3,Failure,16
2036-12-21 19:46:02,72.01,3.57,14.51,10.3,Failure,15
2036-12-22 19:46:02,75.52,2.8,14.85,10.3,Failure,14
2036-12-23 19:46:02,74.33,3.3,14.54,10.3,Failure,13
2036-12-24 19:46:02,76.49,2.96,13.18,10.3,Failure,12
2036-12-25 19:46:02,79.09,3.6,14.81,0.0,Failure,11
2036-12-26 19:46:02,75.4,4.19,14.2,0.0,Failure,10
2036-12-27 19:46:02,73.75,3.37,16.0,0.0,Failure,9
2036-12-28 19:46:02,74.78,3.75,15.28,0.0,Failure,8
2036-12-29 19:46:02,79.04,3.36,14.01,0.0,Failure,7
2036-12-30 19:46:02,77.09,4.02,15.24,0.0,Failure,6
2036-12-31 19:46:02,74.38,3.41,15.17,0.0,Failure,5
2037-01-01 19:46:02,,,,0.0,Failure,4
2037-01-02 19:46:02,75.16,4.34,14.28,0.0,Failure,3
2037-01-03 19:46:02,74.37,4.01,14.96,0.0,Failure,2
2037-01-04 19:46:02,75.55,4.03,15.21,0.0,Failure,1
2037-01-05 19:46:02,73.53,4.46,14.88,0.0,Failure,0
2037-01-06 19:46:02,79.16,3.73,14.96,0.0,Failure,0
2037-01-07 19:46:02,76.86,4.4,15.91,0.0,Failure,0
2037-01-08 19:46:02,84.54,4.82,16.24,0.0,Failure,0
2037-01-09 19:46:02,82.5,4.69,15.52,0.0,Failure,0
2037-01-10 19:46:02,79.55,4.35,15.55,0.0,Failure,0
2037-01-11 19:46:02,76.79,4.04,15.61,0.0,Failure,0
2037-01-12 19:46:02,83.54,4.42,14.82,0.0,Failure,0
2037-01-13 19:46:02,77.52,3.89,15.27,0.0,Failure,0
2037-01-14 19:46:02,83.49,5.28,17.16,0.0,Failure,0
2037-01-15 19:46:02,76.86,4.1,16.08,0.0,Failure,0
2037-01-16 19:46:02,80.49,4.52,15.64,0.0,Failure,0
2037-01-17 19:46:02,74.28,4.35,14.18,0.0,Failure,0
2037-01-18 19:46:02,73.39,4.04,15.77,0.0,Failure,0
2037-01-19 19:46:02,80.78,5.54,14.54,0.0,Failure,0
2037-01-20 19:46:02,79.22,4.64,17.64,0.0,Failure,0
2037-01-21 19:46:02,81.05,4.98,17.47,0.0,Failure,0
2037-01-22 19:46:02,82.66,4.36,17.15,0.0,Failure,0
2037-01-23 19:46:02,81.79,5.36,17.37,0.0,Failure,0
2037-01-24 19:46:02,81.67,4.17,17.34,0.0,Failure,0
2037-01-25 19:46:02,83.33,5.59,16.45,0.0,Failure,0
2037-01-26 19:46:02,83.52,4.32,18.35,0.0,Failure,0
2037-01-27 19:46:02,74.97,4.71,16.17,0.0,Failure,0
2037-01-28 19:46:02,76.22,4.16,17.63,0.0,Failure,0
2037-01-29 19:46:02,81.06,3.96,16.19,0.0,Failure,0
2037-01-30 19:46:02,86.62,4.96,17.32,0.0,Failure,0
2037-01-31 19:46:02,,,,0.0,Failure,0
2037-02-01 19:46:02,81.97,5.38,16.25,0.0,Failure,0
2037-02-02 19:46:02,82.27,4.3,16.44,0.0,Failure,0
2037-02-03 19:46:02,81.12,4.75,16.58,0.0,Failure,0
2037-02-04 19:46:02,76.39,4.29,16.6,0.0,Failure,0
2037-02-05 19:46:02,79.03,6.37,17.28,0.0,Failure,0
2037-02-06 19:46:02,82.14,5.11,17.25,0.0,Failure,0
2037-02-07 19:46:02,77.62,5.11,17.76,0.0,Failure,0
2037-02-08 19:46:02,80.82,6.64,17.44,0.0,Failure,0
2037-02-09 19:46:02,79.71,4.54,17.19,0.0,Failure,0
2036-03-22 19:46:02,62.65,0.16,8.14,100.0,Healthy,364
2036-03-23 19:46:02,62.01,0.2,8.11,99.9,Healthy,363
2036-03-24 19:46:02,63.13,0.26,8.13,100.0,Healthy,362
2036-03-25 19:46:02,63.3,0.25,8.07,100.0,Healthy,361
2036-03-26 19:46:02,62.68,0.23,8.15,99.9,Healthy,360
2036-03-27 19:46:02,62.31,0.23,8.11,100.0,Healthy,359
2036-03-28 19:46:02,62.76,0.21,8.16,100.0,Healthy,358
2036-03-29 19:46:02,,,,100.0,Healthy,357
2036-03-30 19:46:02,62.63,0.19,8.14,100.0,Healthy,356
2036-03-31 19:46:02,61.71,0.17,8.21,100.0,Healthy,355
